school,applicant
南洋理工大学中国与全球治理社会科学硕士,"浙江大学, 日语, 大四，GPA81，雅思7.0"
南洋理工大学中国与全球治理社会科学硕士,"复旦大学, 历史学, 一年工作经验，GPA81.5，托福100，GRE316"
南洋理工大学中国与全球治理社会科学硕士,"上海交通大学, 广播影视编导, 大四，GPA86.56，雅思8.0"
南洋理工大学中国与全球治理社会科学硕士,"南开大学, 政治行政学, 大四，GPA3.6，雅思6.5"
南洋理工大学数学教育学,"天津大学, 光电信息科学与工程, 三年工作经验，GPA88.6，托福102"
南洋理工大学教育管理,"东南大学, 政治学与行政学, 三年以上工作经验，GPA86.1，雅思6.5"
南洋理工大学国际关系,"河北工业大学, 公共事业管理, 大四，GPA88.9，雅思7.0"
南洋理工大学国际政治经济,"西蒙弗雷泽大学, 经济, 已毕业，GPA3.45，免语言成绩"
新加坡国立大学文化艺术创新创业管理文学硕士,"纽约大学, Global Liberal Studies, 已毕业，GPA3.61，免语言成绩"
新加坡国立大学国际商法,"西南政法大学, 法学, 大四，GPA3.77，雅思7.0"
南洋理工大学媒体与传播,"复旦大学, 历史, 一年工作经验，GPA3.26，托福100，GRE316"
新加坡国立大学中国文化与语言,"南开大学, 广播电视, 大四，GPA3.5，雅思6.5"
新加坡国立大学中国文化与语言,"南京师范大学, 汉语言文学, 一年工作经验，GPA84.3，托福105"
新加坡国立大学城市规划,"天津大学, 城市规划, 大四，GPA3.61，雅思6.5"
新加坡国立大学中国文化与语言,"华东师范大学, 中文, 已毕业，GPA3.7，雅思6.5"
新加坡国立大学中国文化与语言,"武汉大学, 中国史, 大四，GPA3.59，雅思7.5"
新加坡国立大学中国文化与语言,"华东师范大学, 国际汉语教育, 大四，GPA83，雅思7.0"
新加坡国立大学中国文化与语言,"北京师范大学, 历史, 大四，GPA90.14，雅思6.5"
新加坡国立大学中国文化与语言,"苏州大学, 中国语言文学, 大四，GPA88，雅思7.0"
新加坡国立大学中国文化与语言,"复旦大学, 汉语言文学, 大四，GPA84.88，雅思7.0"
新加坡国立大学中国文化与语言,"南京师范大学, 历史, 大四，GPA87.3，雅思6.5"
新加坡国立大学中国文化与语言,"南开大学, 汉语言, 大四，GPA84.26，雅思6.5"
新加坡国立大学中国文化与语言,"中国人民大学, 汉语言, 大四，GPA3.74，雅思7.5"
新加坡国立大学中国文化与语言,"香港大学, 中文+教育双学位, 大四，GPA3.11，雅思6.5"
新加坡国立大学国际商法,"华东政法大学, 知识产权法学, 大四，GPA89.69，雅思7"
新加坡国立大学国际商法,"华东政法大学, 法学, 大四，GPA3.5，雅思7"
新加坡国立大学传播学社会科学硕士,"里昂商学院, 工商管理, 大四，GPA14.03"
新加坡国立大学传播学社会科学硕士,"多伦多大学, 社会学和人类学双学位, 大四，GPA3.29"
南洋理工大学中国与全球治理社会科学硕士,"暨南大学, 国际经济与贸易, 4年工作经验，GPA86.2，雅思7.0"
南洋理工大学中国与全球治理社会科学硕士,"华东师范大学, 广告, 一年工作经验，GPA3.22"
南洋理工大学中国与全球治理社会科学硕士,"北京师范大学, 经济, 毕业，GPA82.55，雅思7"
南洋理工大学对外汉语教学,"西南大学, 英语, 大四，GPA81.8"
南洋理工大学对外汉语教学,"首都经济贸易大学, 国际语言教育, 三年工作经验，GPA79.53，托福68"
南洋理工大学应用语言学,"湖南大学, 英语, 大四，GPA85.3，托福:110(L:29/R:30/W:28/S:23)，GRE:330"
南洋理工大学对外汉语教学,"洛阳师范学院, 汉语言文学（师范）, 三年以上工作经验，GPA86.5，雅思6"
南洋理工大学对外汉语教学,"北京理工大学珠海学院, 汉语国际教育, 已毕业，GPA3.23"
南洋理工大学对外汉语教学,"华侨大学, 汉语国际教育, 已毕业，GPA84.5"
南洋理工大学对外汉语教学,"天津大学, 汉语言文学, 已毕业，GPA3.47，雅思6"
南洋理工大学对外汉语教学,"西北大学, 汉语言文学, 已毕业，GPA83.4，雅思6.0"
南洋理工大学对外汉语教学,"郑州大学, 汉语言文学, 大四，GPA85.16"
南洋理工大学国际政治经济,"吉林大学, 英语+国际经济与贸易, 5年工作经验，GPA84.8，雅思7.0"
南洋理工大学中国与全球治理社会科学硕士,"上海外国语大学, 国际经济与贸易, 应届毕业生，GPA85.61，雅思7.5"
南洋理工大学中国与全球治理社会科学硕士,"西南财经大学, 新闻学（经济新闻方向）, 大四，GPA84.51，雅思7"
南洋理工大学人文教育,"南开大学, 世界史, 一年工作经历，GPA84，雅思7.0"
南洋理工大学国际关系,"复旦大学, 国际政治, 大四，GPA3.19，雅思7"
南洋理工大学教育学,"中国人民大学, 新闻学, 3年工作经验，GPA85.7，雅思7"
南洋理工大学应用语言学,"浙江理工大学, 英语, 两年工作经验，GPA89"
南洋理工大学国际政治经济硕士,"密歇根州立大学, 经济, 大四，GPA3.35"
南洋理工大学国际政治经济硕士,"南京大学, 经济学(产业经济方向）, 已毕业，GPA4.15，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"南京大学, 广播电视学, 2年工作经验，GPA84，雅思6.5"
南洋理工大学中国与全球治理社会科学硕士,"南开大学, 政治学与行政学, 大四，GPA87.34，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"复旦大学, 国际政治, 大四，GPA3.19，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"中国人民大学, 行政管理, 大四，GPA3.44，雅思6.5"
南洋理工大学中国与全球治理社会科学硕士,"同济大学, 德语, 已毕业，GPA3.7，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"南开大学, 文物与博物馆学, 已毕业，GPA87.86，雅思6.5"
新加坡国立大学城市规划硕士,"天津大学, 城乡规划, 大五，GPA88，雅思8.0"
南洋理工大学媒体与传播硕士,"吉林大学, 英语+国际经济与贸易, 工作4年，GPA84.8，雅思7.0"
新加坡国立大学中国文化与语言硕士,"南京大学, 广播电视学, 2年工作经验，GPA84，雅思6.5"
新加坡国立大学中国文化与语言硕士,"西北大学, 汉语言文学, 大四，GPA83.4，雅思6.0"
新加坡国立大学中国文化与语言硕士,"南开大学, 文物与博物馆学, 已毕业，GPA87.86，雅思6.5"
新加坡国立大学中国文化与语言硕士,"南开大学, 世界史, 毕业，GPA84，雅思7.0"
新加坡国立大学中国文化与语言硕士,"中南大学, 汉语言文学, 大四，GPA85.05，雅思6.5"
新加坡国立大学中国文化与语言硕士,"华东师范大学, 汉语言文学, 大四，GPA83.5，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"悉尼大学, 机械工程（4年制）, 1年工作经验，GPA72"
南洋理工大学中国与全球治理社会科学硕士,"西北农林科技大学, 金融学, 五年工作经验，GPA86，雅思6.5"
南洋理工大学公共管理硕士,"西北农林科技大学, 金融学, 五年工作经验，GPA86，雅思6.5"
南洋理工大学对外汉语教学硕士,"河北师范大学, 日语, 大四，GPA84，雅思6"
南洋理工大学对外汉语教学硕士,"西南交通大学, 汉语言文学, 大四，GPA3.0，雅思6.0"
南洋理工大学对外汉语教学硕士,"中央民族大学, 新闻学, 大四，GPA3.97，雅思6"
南洋理工大学对外汉语教学硕士,"郑州大学, 英语, 已毕业，GPA78.29，雅思6.0"
南洋理工大学教育学硕士,"北京大学, 化学, 7年工作经验，GPA78.3，雅思6.5"
南洋理工大学博物馆研究与策展实践硕士,"北京大学, 文化产业, 大四，GPA82，雅思7"
新加坡国立大学文学研究硕士,"浙江理工大学, 英语语言文学, 大四，GPA91，雅思7.5"
南洋理工大学中国与全球治理社会科学硕士,"澳门大学, 传播系创意媒体, 大四，GPA3.24，雅思7.0"
新加坡国立大学英语语言和语言学硕士,"广州大学, 英语（教师教育）, 大四，GPA3.77，雅思7.5"
南洋理工大学中国与全球治理社会科学硕士,"华南理工大学, 商务英语, 大四，GPA3.62，雅思7"
南洋理工大学国际政治经济硕士,"同济大学, 日语, 大四，GPA84，雅思7"
南洋理工大学国际政治经济硕士,"悉尼大学, 经济学, 毕业1年，GPA86.43"
南洋理工大学中国与全球治理社会科学硕士,"南京大学, 广告学, 大四，GPA4.57，雅思6.5"
南洋理工大学亚洲研究硕士,"吉林大学, 公共外交/西班牙语, 大四，GPA84.56，雅思7.5"
南洋理工大学中国与全球治理社会科学硕士,"同济大学, 日语, 大四，GPA84，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"西安交通大学, 外国语言文学（日语系）, 大四，GPA3.4，雅思6.5"
南洋理工大学中国与全球治理社会科学硕士,"南开大学, 文物与博物馆学, 大四，GPA86.95，雅思6.5"
南洋理工大学中国与全球治理社会科学硕士,"中国海洋大学, 法语, 大四，GPA3.43，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"吉林大学, 公共外交/西班牙语, 大四，GPA84.56，雅思7.5"
新加坡国立大学企业及金融服务法硕士,"华中科技大学, 法学, 大四，GPA86.6，雅思7"
新加坡国立大学中国文化与语言硕士,"山东大学, 汉语言文学, 19年毕业，GPA87.48，雅思6.0"
新加坡国立大学中国文化与语言硕士,"南开大学, 汉语言文学, 大四，GPA84.88，雅思6.5"
新加坡国立大学中国文化与语言硕士,"台湾政治大学, 经济管理，教育, 大四，GPA3.84，雅思6.0"
新加坡国立大学中国文化与语言硕士,"厦门大学, 汉语言文学, 大四，GPA82.66，雅思6.0"
新加坡国立大学中国文化与语言硕士,"江南大学, 汉语言文学, 大四，GPA87.1，雅思6"
新加坡国立大学中国文化与语言硕士,"南京师范大学, 汉语言文学师范, 大四，GPA87.2，雅思7"
新加坡国立大学中国文化与语言硕士,"复旦大学, 汉语言, 大四，GPA3.23，雅思6.5"
新加坡国立大学中国文化与语言硕士,"华南师范大学, 汉语言（师范）, 大四，GPA3.65，雅思6.5"
新加坡国立大学中国文化与语言硕士,"南开大学, 文物与博物馆学, 大四，GPA86.95，雅思6.5"
新加坡国立大学国际商法硕士,"华东政法大学, 法律, 大四，GPA90，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"江西财经大学, 国际经济与贸易, 四年工作经验，GPA83，雅思6.5（5.5）"
南洋理工大学中国与全球治理社会科学硕士,"中国海洋大学, 中文, 已毕业，GPA3.3，雅思7"
南洋理工大学中国与全球治理社会科学硕士,"北京大学, 传媒, 应届毕业生，GPA3.569，雅思6.5"
南洋理工大学教育学硕士,"华东师范大学, 地理科学, 1年工作经验，GPA80.5"
南洋理工大学对外汉语教学硕士,"华南农业大学, 行政管理, 2年工作经验，GPA83.88，雅思6.0"
南洋理工大学对外汉语教学硕士," 西南交通大学, 经济学, 已毕业，GPA80.79，托福61"
南洋理工大学对外汉语教学硕士,"北京理工大学珠海学院, 汉语国际教育, 大四，GPA80.07"
南洋理工大学对外汉语教学硕士,"内蒙古科技大学包头师范学院, 英语, 四年，GPA3.21"
南洋理工大学对外汉语教学硕士,"黑龙江大学, 英语, 19年毕业，GPA84，雅思6.0"
南洋理工大学应用语言学硕士,"中国地质大学（北京）, 英语, 19年毕业，GPA3.36，雅思6.5?5.5?"
南洋理工大学对外汉语教学硕士,"西北大学, 汉语国际教育, 19年毕业，GPA81，雅思6"
新加坡国立大学中国文化与语言硕士,"复旦大学, 汉语言, 大四，GPA82，雅思6"
南洋理工大学中国与全球治理社会科学硕士,"东北财经大学, 工商管理, 大四，GPA90，雅思7(6)"
南洋理工大学中国与全球治理社会科学硕士,"中国农业大学, 农村区域发展（国际方向）, 大四，GPA84，雅思6.5"
南洋理工大学中国与全球治理社会科学硕士,"中国石油大学（北京）, 英语, 大四，GPA87.5，雅思6.5"
新加坡国立大学英语语言和语言学硕士,"河海大学, 英语, 大四，GPA90，雅思7"
南洋理工大学国际政治经济硕士,"对外经济贸易大学, 金融学, 大四，GPA80，托福105，GRE314+3"
南洋理工大学国际政治经济硕士,"北京外国语大学, 挪威语, 大四，GPA90.74，雅思8.5"
南洋理工大学中国与全球治理社会科学硕士,"上海大学, 广播电视学专业, 大四，GPA90，雅思7"
新加坡国立大学海商法硕士,"吉林大学, 法学, 大四，GPA84，托福100"
新加坡国立大学城市规划硕士,"天津大学, 城乡规划五年制, 大四，GPA88，雅思6.5"
新加坡国立大学国际商法硕士,"吉林大学, 法学, 大四，GPA84，托福100"
新加坡国立大学园林设计硕士,"东海大学, 景观设计, 大四，GPA3.9，雅思6.5"
新加坡国立大学中国文化与语言硕士,"复旦大学, 汉语言文学, 大四，GPA3.22，雅思7(5.5)"
新加坡国立大学中国文化与语言硕士,"复旦大学, 汉语言文学, 大四，GPA3.41+3.8，雅思6.5"
新加坡国立大学中国文化与语言硕士,"上海大学, 广播电视学专业, 大四，GPA90，雅思7"
新加坡国立大学中国文化与语言硕士,"首都师范大学, 历史, 大四，GPA90，雅思6"
新加坡国立大学中国文化与语言硕士,"南开大学, 汉语国际教育, 大四，GPA84.76，雅思6.5"
南洋理工大学对外汉语教学硕士,"海南热带海洋学院, 汉语国际教育, 1年工作经验，GPA79.16，雅思5.5"
南洋理工大学对外汉语教学硕士,"山东大学, 汉语国际教育, 大四，GPA83，托福83"
南洋理工大学对外汉语教学硕士,"中国海洋大学, 汉语言文学, 大四，GPA87"
南洋理工大学对外汉语教学硕士,"海南大学, 对外汉语, 已毕业，GPA84，雅思6"
南洋理工大学应用语言学硕士,"北京师范大学, 汉语言文学, 已毕业，GPA88，雅思6.5"
新加坡国立大学中国文化与语言硕士,"山东大学（威海）, 汉语言文学, 大四，GPA83，雅思6"
南洋理工大学国际政治经济硕士,"南开大学, 新闻学, 研二，GPA90，雅思7.5(5.5)，GMAT640"
南洋理工大学国际政治经济硕士,"复旦大学, 政治学, 大四，GPA83，雅思7"
新加坡国立大学海商法硕士,"大连海事大学, 海商法, 大四，GPA86，雅思7.5"
南洋理工大学当代中国硕士,"吉林大学, 能源与动力工程（汽车发动机）, 大四，GPA82.3，雅思7"
南洋理工大学当代中国硕士,"汕头大学, 英语, 大四，GPA88.26，雅思6.5"
新加坡国立大学中国文化与语言硕士,"北京师范大学, 汉语言文学, 大四，GPA87.6，雅思7"
新加坡国立大学中国文化与语言硕士,"北京师范大学, 汉语言文学, 已毕业，GPA88，雅思6.5"
新加坡国立大学中国文化与语言硕士,"华东师范大学, 汉语言文学, 大四，GPA82.44，雅思7"
南洋理工大学对外汉语教学offer一枚,"中央民族大学, 法学（法学与英语）, 一年工作经验，专四申请，GPA88"
南洋理工大学对外汉语教学offer一枚,"北京科技大学, 德语, 已毕业，GPA81，雅思6"
南洋理工大学传媒学硕士offer一枚,"兰州大学, 新闻学, 一年半工作经验，GPA 87，雅思6.5"
南洋理工大学当代中国硕士offer一枚,"苏州大学, 医学检验, 大五，GPA 82，雅思6.5"
南洋理工大学当代中国硕士offer一枚,"华中师范大学, 法语, 大四，GPA 83，雅思7"
新加坡国立大学中国文化与语言硕士offer一枚,"兰州大学, 新闻学, 一年半工作经验，GPA 87，雅思6.5"
南洋理工大学人文教育硕士offer一枚,"上海师范大学, 对外汉语, 已毕业，GPA 82，雅思 6.5"
南洋理工大学当代中国硕士offer一枚,"北京师范大学, 汉语言文学, 已毕业，GPA 83 雅思6.5"
南洋理工大学当代中国硕士offer一枚,"陕西师范大学, 俄语, 大四，雅思6，GPA 3.4 "
南洋理工大学应用语言学硕士offer一枚,"北京师范大学, 英语, 大四，GPA 84， 雅思 7"
新加坡国立大学语言研究硕士offer一枚,"新疆大学, 英语, 大四，GPA 88，雅思6.5"
南洋理工大学当代中国硕士offer一枚,"吉林大学, 播音与主持, 大四，GPA 87，雅思6.5"
新加坡国立大学中国文化与语言硕士offer一枚,"北京语言大学, 汉语言文学, 已毕业，GPA 83 雅思6.5"
新加坡国立大学城市设计硕士offer一枚,"青岛理工大学, 城市规划, 大四，GPA 87.7，雅思 6.0"
新加坡国立大学中文研究硕士offer一枚,"厦门大学, 历史学, 大四，GPA 84，雅思6"
新加坡国立大学中文研究硕士offer一枚,"厦门大学, 历史学, 大四，GPA 3.53， 雅思 7"
新加坡国立大学城市设计硕士offer一枚,"中山大学, 地理信息系统, 大四，GPA 88，雅思 6.5"
新加坡国立大学园林设计硕士offer一枚,"华中科技大学, 景观学, 大四，GPA 81，雅思 6.5"
南洋理工大学国际政治经济硕士offer一枚,"中山大学, 汉语言文学, 大四，GPA3.5，雅思6.5 "
南洋理工大学国际政治经济硕士offer一枚,"宁波诺丁汉大学, 国际商务与国际文化传播, 本科宁波诺丁汉大学，GPA 3.6;  硕士华威大学，跨文化交流"
新加坡国立大学城市规划硕士offer一枚,"南京大学, 城市规划, 大四，GPA 82.5，雅思6.5"
南洋理工大学国际政治经济硕士offer一枚,"东南大学, 国际经济与贸易, 大四，GPA 3.2，雅思7"
南洋理工大学亚洲研究硕士offer一枚,"浙江工业大学, 翻译, 大四，GPA 83，雅思 7"
新加坡国立大学中文研究硕士offer一枚,"苏州大学, 历史师范, 大四，GPA 85，雅思 6.5"
新加坡国立大学中文研究硕士offer一枚,"厦门大学, 中文, 大四，GPA 78，雅思6"
南洋理工大学亚洲研究硕士offer一枚,"中国人民大学, 公共事业管理, 大四，GPA 3.34，雅思 6.5"
南洋理工大学对外汉语教育学硕士offer一枚,"厦门大学, 汉语言文学, 许同学，厦门大学，汉语言文学，GPA 80， CET-6 509"
南洋理工大学国际关系offer一枚,"辽宁大学, 国际关系, 刘同学，辽宁大学，国际关系，GPA 89分，六级468"
